Name,display_name,genre,title,ruler,date,provenience,line_count,word_count,Personal_Names,aproximate_breaks,number_of_dates,number_of_eponyms,places_of_dates_in_text,Break_ratio,Fragmentary,Line_ratio,Word_ratio,Relative_Path
P313913,SAA 13 153,Priestly Letter,Parisat-Palê Entered the Akitu Chapel,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,13,43,1,18,0,0,,0.05555555555555555,2.388888888888889,0.07692307692307693,0.023255813953488372,jsons_unzipped/saao/saa13/corpusjson/P313913.json
P313929,SAA 13 198,Priestly Letter,Counting Statues,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,10,86,0,69,0,0,,0.0,1.2463768115942029,0.0,0.0,jsons_unzipped/saao/saa13/corpusjson/P313929.json
P313933,SAA 13 002,Priestly Letter,Gutters for the Temple of Aššur,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,8,38,0,24,0,0,,0.0,1.5833333333333333,0.0,0.0,jsons_unzipped/saao/saa13/corpusjson/P313933.json
P313956,SAA 13 199,Priestly Letter,(no title),Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,8,29,0,17,0,0,,0.0,1.7058823529411764,0.0,0.0,jsons_unzipped/saao/saa13/corpusjson/P313956.json
P313971,SAA 13 051,Priestly Letter,Gold for a Crown?,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,6,36,0,28,0,0,,0.0,1.2857142857142858,0.0,0.0,jsons_unzipped/saao/saa13/corpusjson/P313971.json
P314013,SAA 13 200,Priestly Letter,The Sacred Marriage of the Lord of the Lands,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,8,56,0,41,0,0,,0.0,1.3658536585365855,0.0,0.0,jsons_unzipped/saao/saa13/corpusjson/P314013.json
P314034,SAA 13 201,Priestly Letter,Trampled Writing Boards,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,8,43,0,33,0,0,,0.0,1.303030303030303,0.0,0.0,jsons_unzipped/saao/saa13/corpusjson/P314034.json
P314047,SAA 13 169,Priestly Letter,Cult Objects Stolen,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,19,129,2,97,0,0,,0.020618556701030927,1.3298969072164948,0.10526315789473684,0.015503875968992248,jsons_unzipped/saao/saa13/corpusjson/P314047.json
P314065,SAA 13 202,Priestly Letter,Fragment Mentioning Harran,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,13,128,0,102,0,0,,0.0,1.2549019607843137,0.0,0.0,jsons_unzipped/saao/saa13/corpusjson/P314065.json
P314074,SAA 13 203,Priestly Letter,(no title),Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,6,36,0,23,0,0,,0.0,1.565217391304348,0.0,0.0,jsons_unzipped/saao/saa13/corpusjson/P314074.json
P314092,SAA 13 204,Priestly Letter,(no title),Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,8,38,0,30,0,0,,0.0,1.2666666666666666,0.0,0.0,jsons_unzipped/saao/saa13/corpusjson/P314092.json
P314148,SAA 13 205,Priestly Letter,(no title),Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,5,37,0,30,0,0,,0.0,1.2333333333333334,0.0,0.0,jsons_unzipped/saao/saa13/corpusjson/P314148.json
P314169,SAA 13 054,Priestly Letter,(no title),Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,8,44,0,33,0,0,,0.0,1.3333333333333333,0.0,0.0,jsons_unzipped/saao/saa13/corpusjson/P314169.json
P314220,SAA 13 053,Priestly Letter,A Golden Statue,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,6,11,0,4,0,0,,0.0,2.75,0.0,0.0,jsons_unzipped/saao/saa13/corpusjson/P314220.json
P314255,SAA 13 165,Priestly Letter,Restoration Work in the Esaggil,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,15,89,0,70,0,0,,0.0,1.2714285714285714,0.0,0.0,jsons_unzipped/saao/saa13/corpusjson/P314255.json
P314285,SAA 13 172,Priestly Letter,We Have Not Been Selling Sheep,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,22,196,0,141,0,0,,0.0,1.3900709219858156,0.0,0.0,jsons_unzipped/saao/saa13/corpusjson/P314285.json
P314299,SAA 13 054,Priestly Letter,Doing the Work of the King,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,12,52,0,36,0,0,,0.0,1.4444444444444444,0.0,0.0,jsons_unzipped/saao/saa13/corpusjson/P314299.json
P314305,SAA 13 206,Priestly Letter,(no title),Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,19,108,0,76,0,0,,0.0,1.4210526315789473,0.0,0.0,jsons_unzipped/saao/saa13/corpusjson/P314305.json
P314308,SAA 13 207,Priestly Letter,Priests’ Helpers,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,24,141,4,82,0,0,,0.04878048780487805,1.7195121951219512,0.16666666666666666,0.028368794326241134,jsons_unzipped/saao/saa13/corpusjson/P314308.json
P314310,SAA 13 208,Priestly Letter,(no title),Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,8,19,0,8,0,0,,0.0,2.375,0.0,0.0,jsons_unzipped/saao/saa13/corpusjson/P314310.json
P314314,SAA 13 171,Priestly Letter,Killers on the Loose,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,11,81,1,51,0,0,,0.0196078431372549,1.588235294117647,0.09090909090909091,0.012345679012345678,jsons_unzipped/saao/saa13/corpusjson/P314314.json
P314315,SAA 13 047,Priestly Letter,Passage of Rites,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,24,158,0,97,0,0,,0.0,1.6288659793814433,0.0,0.0,jsons_unzipped/saao/saa13/corpusjson/P314315.json
P314318,SAA 13 209,Priestly Letter,(no title),Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,8,60,0,42,0,0,,0.0,1.4285714285714286,0.0,0.0,jsons_unzipped/saao/saa13/corpusjson/P314318.json
P314330,SAA 13 188,Priestly Letter,Thirty Talents (Plus a Few Minas) of Silver for Cultic Objects,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,60,299,1,164,1,0,['o 15'],0.006097560975609756,1.8231707317073171,0.016666666666666666,0.0033444816053511705,jsons_unzipped/saao/saa13/corpusjson/P314330.json
P314334,SAA 13 210,Priestly Letter,(no title),Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,15,65,2,46,0,0,,0.043478260869565216,1.4130434782608696,0.13333333333333333,0.03076923076923077,jsons_unzipped/saao/saa13/corpusjson/P314334.json
P314358,SAA 13 123,Priestly Letter,Fragment of a Horse Report,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,13,62,0,39,0,0,,0.0,1.5897435897435896,0.0,0.0,jsons_unzipped/saao/saa13/corpusjson/P314358.json
P314366,SAA 13 211,Priestly Letter,(no title),Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,10,40,1,19,1,1,"['r.e. 8', -1]",0.05263157894736842,2.1052631578947367,0.1,0.025,jsons_unzipped/saao/saa13/corpusjson/P314366.json
P314368,SAA 13 167,Priestly Letter,Restoration Work on the Esaggil,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,26,110,0,71,0,0,,0.0,1.5492957746478873,0.0,0.0,jsons_unzipped/saao/saa13/corpusjson/P314368.json
P314374,SAA 13 135,Priestly Letter,It Is Not an Ancient Ritual,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,25,117,0,43,0,0,,0.0,2.7209302325581395,0.0,0.0,jsons_unzipped/saao/saa13/corpusjson/P314374.json
P314378,SAA 13 144,Priestly Letter,Report of a Prophecy,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,36,89,1,28,0,0,,0.03571428571428571,3.1785714285714284,0.027777777777777776,0.011235955056179775,jsons_unzipped/saao/saa13/corpusjson/P314378.json
P334011,SAA 13 089,Priestly Letter,Report of Arrival of Horses: Day 11,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,12,26,1,0,0,0,,0.0,0.0,0.08333333333333333,0.038461538461538464,jsons_unzipped/saao/saa13/corpusjson/P334011.json
P334012,SAA 13 104,Priestly Letter,Broken Report of Arrival of Horses,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,21,52,1,2,0,0,,0.5,26.0,0.047619047619047616,0.019230769230769232,jsons_unzipped/saao/saa13/corpusjson/P334012.json
P334014,SAA 13 101,Priestly Letter,Thirty Horses and Mules Arrived Today,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,14,40,1,0,0,0,,0.0,0.0,0.07142857142857142,0.025,jsons_unzipped/saao/saa13/corpusjson/P334014.json
P334015,SAA 13 096,Priestly Letter,Thirty-six Horses and Mules Arrived Today,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,21,47,1,5,0,0,,0.2,9.4,0.047619047619047616,0.02127659574468085,jsons_unzipped/saao/saa13/corpusjson/P334015.json
P334016,SAA 13 078,Priestly Letter,Preparations for the Sacred Marriage of Nabu,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,43,124,1,2,2,0,"['o 7', 'r 16']",0.5,62.0,0.023255813953488372,0.008064516129032258,jsons_unzipped/saao/saa13/corpusjson/P334016.json
P334017,SAA 13 079,Priestly Letter,They will Protect the Crown Princes,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,14,44,2,11,0,0,,0.18181818181818182,4.0,0.14285714285714285,0.045454545454545456,jsons_unzipped/saao/saa13/corpusjson/P334017.json
P334018,SAA 13 102,Priestly Letter,The Horses from Ebir-nari Are Not Arriving,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,17,53,1,6,0,0,,0.16666666666666666,8.833333333333334,0.058823529411764705,0.018867924528301886,jsons_unzipped/saao/saa13/corpusjson/P334018.json
P334019,SAA 13 091,Priestly Letter,Report of Arrival of Horses: Day 16,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,11,25,1,4,0,0,,0.25,6.25,0.09090909090909091,0.04,jsons_unzipped/saao/saa13/corpusjson/P334019.json
P334021,SAA 13 088,Priestly Letter,Report of Arrival of Horses: Day 5,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,33,91,1,1,0,0,,1.0,91.0,0.030303030303030304,0.01098901098901099,jsons_unzipped/saao/saa13/corpusjson/P334021.json
P334022,SAA 13 106,Priestly Letter,(no title),Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,5,14,1,4,0,0,,0.25,3.5,0.2,0.07142857142857142,jsons_unzipped/saao/saa13/corpusjson/P334022.json
P334061,SAA 13 056,Priestly Letter,Offerings for the King and his Family,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,37,124,6,15,1,0,['o 15'],0.4,8.266666666666667,0.16216216216216217,0.04838709677419355,jsons_unzipped/saao/saa13/corpusjson/P334061.json
P334062,SAA 13 061,Priestly Letter,Gold for Making Royal Statues,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,34,91,1,0,1,0,['o 14'],0.0,0.0,0.029411764705882353,0.01098901098901099,jsons_unzipped/saao/saa13/corpusjson/P334062.json
P334063,SAA 13 062,Priestly Letter,The Key is Lost,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,31,94,1,30,0,0,,0.03333333333333333,3.1333333333333333,0.03225806451612903,0.010638297872340425,jsons_unzipped/saao/saa13/corpusjson/P334063.json
P334064,SAA 13 063,Priestly Letter,(no title),Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,19,58,1,20,0,0,,0.05,2.9,0.05263157894736842,0.017241379310344827,jsons_unzipped/saao/saa13/corpusjson/P334064.json
P334067,SAA 13 168,Priestly Letter,The Restoration of Esaggil is Completed,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,37,146,1,26,0,0,,0.038461538461538464,5.615384615384615,0.02702702702702703,0.00684931506849315,jsons_unzipped/saao/saa13/corpusjson/P334067.json
P334068,SAA 13 162,Priestly Letter,Restoration Work in the Esaggil,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,41,201,1,92,0,0,,0.010869565217391304,2.1847826086956523,0.024390243902439025,0.004975124378109453,jsons_unzipped/saao/saa13/corpusjson/P334068.json
P334095,SAA 13 037,Priestly Letter,Shall I Let the Prophetess Take the Throne from the Temple?,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,27,87,2,28,0,0,,0.07142857142857142,3.107142857142857,0.07407407407407407,0.022988505747126436,jsons_unzipped/saao/saa13/corpusjson/P334095.json
P334096,SAA 13 025,Priestly Letter,Arrest of Temple Thieves,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,34,92,4,16,0,0,,0.25,5.75,0.11764705882352941,0.043478260869565216,jsons_unzipped/saao/saa13/corpusjson/P334096.json
P334098,SAA 13 154,Priestly Letter,The Chief Victualler has Stolen My Property,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,33,72,2,0,0,0,,0.0,0.0,0.06060606060606061,0.027777777777777776,jsons_unzipped/saao/saa13/corpusjson/P334098.json
P334121,SAA 13 125,Priestly Letter,All is Well with the Watch of the King,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,22,50,3,7,0,0,,0.42857142857142855,7.142857142857143,0.13636363636363635,0.06,jsons_unzipped/saao/saa13/corpusjson/P334121.json
P334122,SAA 13 126,Priestly Letter,"Expropriation of Field, House and People",Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,29,112,2,28,0,0,,0.07142857142857142,4.0,0.06896551724137931,0.017857142857142856,jsons_unzipped/saao/saa13/corpusjson/P334122.json
P334129,SAA 13 023,Priestly Letter,"Sacrifice of Bulls, Rams, and Spring Lambs",Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,16,54,1,20,0,0,,0.05,2.7,0.0625,0.018518518518518517,jsons_unzipped/saao/saa13/corpusjson/P334129.json
P334130,SAA 13 039,Priestly Letter,Repairing the Seats of Divine Statues,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,15,47,3,0,0,0,,0.0,0.0,0.2,0.06382978723404255,jsons_unzipped/saao/saa13/corpusjson/P334130.json
P334147,SAA 13 073,Priestly Letter,Complaint of Sickness,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,25,64,1,2,0,0,,0.5,32.0,0.04,0.015625,jsons_unzipped/saao/saa13/corpusjson/P334147.json
P334153,SAA 13 145,Priestly Letter,The Temple Weavers are Behind on their Quota,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,11,26,2,0,0,0,,0.0,0.0,0.18181818181818182,0.07692307692307693,jsons_unzipped/saao/saa13/corpusjson/P334153.json
P334156,SAA 13 032,Priestly Letter,Bringing the Gods to a Treaty Ceremony,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,17,36,1,7,0,0,,0.14285714285714285,5.142857142857143,0.058823529411764705,0.027777777777777776,jsons_unzipped/saao/saa13/corpusjson/P334156.json
P334159,SAA 13 035,Priestly Letter,Performing a Ritual,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,18,105,4,64,0,0,,0.0625,1.640625,0.2222222222222222,0.0380952380952381,jsons_unzipped/saao/saa13/corpusjson/P334159.json
P334242,SAA 13 070,Priestly Letter,Sacred Marriage of Nabu and Tašmetu,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,27,84,1,2,0,0,,0.5,42.0,0.037037037037037035,0.011904761904761904,jsons_unzipped/saao/saa13/corpusjson/P334242.json
P334243,SAA 13 071,Priestly Letter,Measures Against Fungus in the Nabu Temple,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,22,44,2,0,0,0,,0.0,0.0,0.09090909090909091,0.045454545454545456,jsons_unzipped/saao/saa13/corpusjson/P334243.json
P334244,SAA 13 076,Priestly Letter,Report to the Queen Mother about a Ritual,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,28,94,3,9,0,0,,0.3333333333333333,10.444444444444445,0.10714285714285714,0.031914893617021274,jsons_unzipped/saao/saa13/corpusjson/P334244.json
P334247,SAA 13 092,Priestly Letter,Report of Arrival of Horses: Day 23,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,35,92,1,12,0,0,,0.08333333333333333,7.666666666666667,0.02857142857142857,0.010869565217391304,jsons_unzipped/saao/saa13/corpusjson/P334247.json
P334248,SAA 13 086,Priestly Letter,Report of Arrival of Horses: Sivan 2,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,36,122,1,3,1,0,[-1],0.3333333333333333,40.666666666666664,0.027777777777777776,0.00819672131147541,jsons_unzipped/saao/saa13/corpusjson/P334248.json
P334249,SAA 13 097,Priestly Letter,Arrival of Kushite Horses from the Magnates,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,27,78,1,12,0,0,,0.08333333333333333,6.5,0.037037037037037035,0.01282051282051282,jsons_unzipped/saao/saa13/corpusjson/P334249.json
P334250,SAA 13 094,Priestly Letter,Report of Arrival of Horses: Day 28,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,16,39,1,0,0,0,,0.0,0.0,0.0625,0.02564102564102564,jsons_unzipped/saao/saa13/corpusjson/P334250.json
P334251,SAA 13 098,Priestly Letter,Six Horses and Mules Arrived Today,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,29,66,1,1,0,0,,1.0,66.0,0.034482758620689655,0.015151515151515152,jsons_unzipped/saao/saa13/corpusjson/P334251.json
P334252,SAA 13 087,Priestly Letter,Report of Arrival of Horses: Sivan 4,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,20,62,1,6,1,0,[-1],0.16666666666666666,10.333333333333334,0.05,0.016129032258064516,jsons_unzipped/saao/saa13/corpusjson/P334252.json
P334253,SAA 13 080,Priestly Letter,Request for a Personal Audience with the King,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,31,74,1,0,0,0,,0.0,0.0,0.03225806451612903,0.013513513513513514,jsons_unzipped/saao/saa13/corpusjson/P334253.json
P334268,SAA 13 108,Priestly Letter,Eighty Horses Arrived Today,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,27,55,1,2,0,0,,0.5,27.5,0.037037037037037035,0.01818181818181818,jsons_unzipped/saao/saa13/corpusjson/P334268.json
P334269,SAA 13 109,Priestly Letter,One Hundred and Sixty Draft Horses Arrived Today,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,24,67,1,0,0,0,,0.0,0.0,0.041666666666666664,0.014925373134328358,jsons_unzipped/saao/saa13/corpusjson/P334269.json
P334270,SAA 13 110,Priestly Letter,Report of Arrival of Horses: Nisan 8,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,17,52,1,9,1,0,[-1],0.1111111111111111,5.777777777777778,0.058823529411764705,0.019230769230769232,jsons_unzipped/saao/saa13/corpusjson/P334270.json
P334287,SAA 13 033,Priestly Letter,Officers Turned Criminal,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,38,84,4,1,0,0,,4.0,84.0,0.10526315789473684,0.047619047619047616,jsons_unzipped/saao/saa13/corpusjson/P334287.json
P334293,SAA 13 058,Priestly Letter,"An Outing for Aššur, Sin and Adad",Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,26,76,1,0,0,0,,0.0,0.0,0.038461538461538464,0.013157894736842105,jsons_unzipped/saao/saa13/corpusjson/P334293.json
P334294,SAA 13 081,Priestly Letter,The Commander-in-Chief’s Deputy Hasn’t Arrived Yet,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,15,30,1,0,0,0,,0.0,0.0,0.06666666666666667,0.03333333333333333,jsons_unzipped/saao/saa13/corpusjson/P334294.json
P334304,SAA 13 095,Priestly Letter,Arrival of Horses,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,19,38,1,1,0,0,,1.0,38.0,0.05263157894736842,0.02631578947368421,jsons_unzipped/saao/saa13/corpusjson/P334304.json
P334319,SAA 13 166,Priestly Letter,Memorandum on Affairs to be Discussed with the King,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,37,148,1,10,0,0,,0.1,14.8,0.02702702702702703,0.006756756756756757,jsons_unzipped/saao/saa13/corpusjson/P334319.json
P334324,SAA 13 161,Priestly Letter,Restoration Work on the Temples of Babylon,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,35,169,1,36,1,0,"[""o 15'""]",0.027777777777777776,4.694444444444445,0.02857142857142857,0.005917159763313609,jsons_unzipped/saao/saa13/corpusjson/P334324.json
P334327,SAA 13 038,Priestly Letter,"The Work is Too Difficult for Us, They Say",Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,27,57,0,10,0,0,,0.0,5.7,0.0,0.0,jsons_unzipped/saao/saa13/corpusjson/P334327.json
P334340,SAA 13 128,Priestly Letter,Theft of Temple Property,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,54,209,5,43,0,0,,0.11627906976744186,4.8604651162790695,0.09259259259259259,0.023923444976076555,jsons_unzipped/saao/saa13/corpusjson/P334340.json
P334341,SAA 13 065,Priestly Letter,A Report on Young Girls at the Temple,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,32,79,3,6,0,0,,0.5,13.166666666666666,0.09375,0.0379746835443038,jsons_unzipped/saao/saa13/corpusjson/P334341.json
P334342,SAA 13 064,Priestly Letter,It is Not Our Work,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,23,76,1,30,0,0,,0.03333333333333333,2.533333333333333,0.043478260869565216,0.013157894736842105,jsons_unzipped/saao/saa13/corpusjson/P334342.json
P334354,SAA 13 187,Priestly Letter,The King Had Mercy on his Servant,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,36,142,1,41,0,0,,0.024390243902439025,3.4634146341463414,0.027777777777777776,0.007042253521126761,jsons_unzipped/saao/saa13/corpusjson/P334354.json
P334362,SAA 13 127,Priestly Letter,"The Statues Require Gold, Copper and Lapis Lazuli",Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,34,105,4,5,0,0,,0.8,21.0,0.11764705882352941,0.0380952380952381,jsons_unzipped/saao/saa13/corpusjson/P334362.json
P334363,SAA 13 031,Priestly Letter,Cultic Dues Not Delivered,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,32,95,1,9,0,0,,0.1111111111111111,10.555555555555555,0.03125,0.010526315789473684,jsons_unzipped/saao/saa13/corpusjson/P334363.json
P334364,SAA 13 143,Priestly Letter,Exemption of the Servants of Ištar,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,30,68,1,1,0,0,,1.0,68.0,0.03333333333333333,0.014705882352941176,jsons_unzipped/saao/saa13/corpusjson/P334364.json
P334368,SAA 13 099,Priestly Letter,Ninety-five Horses and Mules Arrived Today,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,25,59,1,1,0,0,,1.0,59.0,0.04,0.01694915254237288,jsons_unzipped/saao/saa13/corpusjson/P334368.json
P334370,SAA 13 100,Priestly Letter,One Hundred and Seven Horses and Mules Arrived Today,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,27,85,1,16,0,0,,0.0625,5.3125,0.037037037037037035,0.011764705882352941,jsons_unzipped/saao/saa13/corpusjson/P334370.json
P334371,SAA 13 082,Priestly Letter,The Cavalry Gets Priority,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,21,82,1,19,0,0,,0.05263157894736842,4.315789473684211,0.047619047619047616,0.012195121951219513,jsons_unzipped/saao/saa13/corpusjson/P334371.json
P334376,SAA 13 026,Priestly Letter,More on the Arrest of Temple Thieves,Esarhaddon or Ashurbanipal,680-669 or 668-ca. 631,Nineveh,25,63,2,15,0,0,,0.13333333333333333,4.2,0.08,0.031746031746031744,jsons_unzipped/saao/saa13/corpusjson/P334376.json
